"id","month","year","pcp_in","ndays"
"CICT2",1,1990,NA,NA
"CICT2",1,1991,NA,NA
"CICT2",1,1992,NA,NA
"CICT2",1,1993,NA,NA
"CICT2",1,1994,NA,NA
"CICT2",1,1995,NA,NA
"CICT2",1,1996,NA,NA
"CICT2",1,1997,NA,NA
"CICT2",1,1998,NA,NA
"CICT2",1,1999,NA,NA
"CICT2",1,2000,NA,NA
"CICT2",1,2001,NA,NA
"CICT2",1,2002,NA,NA
"CICT2",1,2003,NA,NA
"CICT2",1,2004,NA,NA
"CICT2",1,2005,NA,NA
"CICT2",1,2006,NA,NA
"CICT2",1,2007,NA,NA
"CICT2",1,2008,NA,NA
"CICT2",1,2009,NA,NA
"CICT2",1,2010,NA,NA
"CICT2",1,2011,NA,NA
"CICT2",1,2012,NA,NA
"CICT2",1,2013,NA,NA
"CICT2",1,2014,NA,NA
"CICT2",1,2015,NA,NA
"CICT2",1,2016,NA,NA
"CICT2",1,2017,NA,NA
"CICT2",1,2018,NA,NA
"CICT2",1,2019,2.22,31
"CICT2",1,2020,3.28,31
"CICT2",1,2021,1.79,31
"CICT2",1,2022,NA,NA
"CICT2",1,2023,NA,NA
"CICT2",2,1990,NA,NA
"CICT2",2,1991,NA,NA
"CICT2",2,1992,NA,NA
"CICT2",2,1993,NA,NA
"CICT2",2,1994,NA,NA
"CICT2",2,1995,NA,NA
"CICT2",2,1996,NA,NA
"CICT2",2,1997,NA,NA
"CICT2",2,1998,NA,NA
"CICT2",2,1999,NA,NA
"CICT2",2,2000,NA,NA
"CICT2",2,2001,NA,NA
"CICT2",2,2002,NA,NA
"CICT2",2,2003,NA,NA
"CICT2",2,2004,NA,NA
"CICT2",2,2005,NA,NA
"CICT2",2,2006,NA,NA
"CICT2",2,2007,NA,NA
"CICT2",2,2008,NA,NA
"CICT2",2,2009,NA,NA
"CICT2",2,2010,NA,NA
"CICT2",2,2011,NA,NA
"CICT2",2,2012,NA,NA
"CICT2",2,2013,NA,NA
"CICT2",2,2014,NA,NA
"CICT2",2,2015,NA,NA
"CICT2",2,2016,NA,NA
"CICT2",2,2017,NA,NA
"CICT2",2,2018,NA,NA
"CICT2",2,2019,0.8,28
"CICT2",2,2020,1.59,29
"CICT2",2,2021,1.37,28
"CICT2",2,2022,NA,NA
"CICT2",2,2023,NA,NA
"CICT2",3,1990,NA,NA
"CICT2",3,1991,NA,NA
"CICT2",3,1992,NA,NA
"CICT2",3,1993,NA,NA
"CICT2",3,1994,NA,NA
"CICT2",3,1995,NA,NA
"CICT2",3,1996,NA,NA
"CICT2",3,1997,NA,NA
"CICT2",3,1998,NA,NA
"CICT2",3,1999,NA,NA
"CICT2",3,2000,NA,NA
"CICT2",3,2001,NA,NA
"CICT2",3,2002,NA,NA
"CICT2",3,2003,NA,NA
"CICT2",3,2004,NA,NA
"CICT2",3,2005,NA,NA
"CICT2",3,2006,NA,NA
"CICT2",3,2007,NA,NA
"CICT2",3,2008,NA,NA
"CICT2",3,2009,NA,NA
"CICT2",3,2010,NA,NA
"CICT2",3,2011,NA,NA
"CICT2",3,2012,NA,NA
"CICT2",3,2013,NA,14
"CICT2",3,2014,NA,NA
"CICT2",3,2015,NA,NA
"CICT2",3,2016,NA,NA
"CICT2",3,2017,NA,NA
"CICT2",3,2018,NA,NA
"CICT2",3,2019,0.51,31
"CICT2",3,2020,2.03,31
"CICT2",3,2021,1.16,31
"CICT2",3,2022,NA,NA
"CICT2",3,2023,NA,NA
"CICT2",4,1990,NA,NA
"CICT2",4,1991,NA,NA
"CICT2",4,1992,NA,NA
"CICT2",4,1993,NA,NA
"CICT2",4,1994,NA,NA
"CICT2",4,1995,NA,NA
"CICT2",4,1996,NA,NA
"CICT2",4,1997,NA,NA
"CICT2",4,1998,NA,NA
"CICT2",4,1999,NA,NA
"CICT2",4,2000,NA,NA
"CICT2",4,2001,NA,NA
"CICT2",4,2002,NA,NA
"CICT2",4,2003,NA,NA
"CICT2",4,2004,NA,NA
"CICT2",4,2005,NA,NA
"CICT2",4,2006,NA,NA
"CICT2",4,2007,NA,NA
"CICT2",4,2008,NA,NA
"CICT2",4,2009,NA,NA
"CICT2",4,2010,NA,NA
"CICT2",4,2011,NA,NA
"CICT2",4,2012,NA,NA
"CICT2",4,2013,0.41,30
"CICT2",4,2014,NA,NA
"CICT2",4,2015,NA,NA
"CICT2",4,2016,NA,NA
"CICT2",4,2017,NA,NA
"CICT2",4,2018,NA,NA
"CICT2",4,2019,1.55,30
"CICT2",4,2020,1.97,30
"CICT2",4,2021,1.39,30
"CICT2",4,2022,NA,NA
"CICT2",4,2023,NA,NA
"CICT2",5,1990,NA,NA
"CICT2",5,1991,NA,NA
"CICT2",5,1992,NA,NA
"CICT2",5,1993,NA,NA
"CICT2",5,1994,NA,NA
"CICT2",5,1995,NA,NA
"CICT2",5,1996,NA,NA
"CICT2",5,1997,NA,NA
"CICT2",5,1998,NA,NA
"CICT2",5,1999,NA,NA
"CICT2",5,2000,NA,NA
"CICT2",5,2001,NA,NA
"CICT2",5,2002,NA,NA
"CICT2",5,2003,NA,NA
"CICT2",5,2004,NA,NA
"CICT2",5,2005,NA,NA
"CICT2",5,2006,NA,NA
"CICT2",5,2007,NA,NA
"CICT2",5,2008,NA,NA
"CICT2",5,2009,NA,NA
"CICT2",5,2010,NA,NA
"CICT2",5,2011,NA,NA
"CICT2",5,2012,NA,NA
"CICT2",5,2013,0.46,30
"CICT2",5,2014,NA,NA
"CICT2",5,2015,NA,NA
"CICT2",5,2016,NA,NA
"CICT2",5,2017,NA,NA
"CICT2",5,2018,NA,NA
"CICT2",5,2019,0.34,31
"CICT2",5,2020,8.38,31
"CICT2",5,2021,12.7,31
"CICT2",5,2022,NA,NA
"CICT2",5,2023,NA,NA
"CICT2",6,1990,NA,NA
"CICT2",6,1991,NA,NA
"CICT2",6,1992,NA,NA
"CICT2",6,1993,NA,NA
"CICT2",6,1994,NA,NA
"CICT2",6,1995,NA,NA
"CICT2",6,1996,NA,NA
"CICT2",6,1997,NA,NA
"CICT2",6,1998,NA,NA
"CICT2",6,1999,NA,NA
"CICT2",6,2000,NA,NA
"CICT2",6,2001,NA,NA
"CICT2",6,2002,NA,NA
"CICT2",6,2003,NA,NA
"CICT2",6,2004,NA,NA
"CICT2",6,2005,NA,NA
"CICT2",6,2006,NA,NA
"CICT2",6,2007,NA,NA
"CICT2",6,2008,NA,NA
"CICT2",6,2009,NA,NA
"CICT2",6,2010,NA,NA
"CICT2",6,2011,NA,NA
"CICT2",6,2012,NA,NA
"CICT2",6,2013,NA,4
"CICT2",6,2014,NA,NA
"CICT2",6,2015,NA,NA
"CICT2",6,2016,NA,NA
"CICT2",6,2017,NA,NA
"CICT2",6,2018,NA,NA
"CICT2",6,2019,6.69,30
"CICT2",6,2020,1.47,30
"CICT2",6,2021,2.32,30
"CICT2",6,2022,NA,NA
"CICT2",6,2023,NA,NA
"CICT2",7,1990,NA,NA
"CICT2",7,1991,NA,NA
"CICT2",7,1992,NA,NA
"CICT2",7,1993,NA,NA
"CICT2",7,1994,NA,NA
"CICT2",7,1995,NA,NA
"CICT2",7,1996,NA,NA
"CICT2",7,1997,NA,NA
"CICT2",7,1998,NA,NA
"CICT2",7,1999,NA,NA
"CICT2",7,2000,NA,NA
"CICT2",7,2001,NA,NA
"CICT2",7,2002,NA,NA
"CICT2",7,2003,NA,NA
"CICT2",7,2004,NA,NA
"CICT2",7,2005,NA,NA
"CICT2",7,2006,NA,NA
"CICT2",7,2007,NA,NA
"CICT2",7,2008,NA,NA
"CICT2",7,2009,NA,NA
"CICT2",7,2010,NA,NA
"CICT2",7,2011,NA,NA
"CICT2",7,2012,NA,NA
"CICT2",7,2013,NA,NA
"CICT2",7,2014,NA,NA
"CICT2",7,2015,NA,NA
"CICT2",7,2016,NA,NA
"CICT2",7,2017,NA,NA
"CICT2",7,2018,NA,NA
"CICT2",7,2019,0.39,31
"CICT2",7,2020,0.62,31
"CICT2",7,2021,5.02,30
"CICT2",7,2022,NA,NA
"CICT2",7,2023,NA,NA
"CICT2",8,1990,NA,NA
"CICT2",8,1991,NA,NA
"CICT2",8,1992,NA,NA
"CICT2",8,1993,NA,NA
"CICT2",8,1994,NA,NA
"CICT2",8,1995,NA,NA
"CICT2",8,1996,NA,NA
"CICT2",8,1997,NA,NA
"CICT2",8,1998,NA,NA
"CICT2",8,1999,NA,NA
"CICT2",8,2000,NA,NA
"CICT2",8,2001,NA,NA
"CICT2",8,2002,NA,NA
"CICT2",8,2003,NA,NA
"CICT2",8,2004,NA,NA
"CICT2",8,2005,NA,NA
"CICT2",8,2006,NA,NA
"CICT2",8,2007,NA,NA
"CICT2",8,2008,NA,NA
"CICT2",8,2009,NA,NA
"CICT2",8,2010,NA,NA
"CICT2",8,2011,NA,NA
"CICT2",8,2012,NA,NA
"CICT2",8,2013,NA,NA
"CICT2",8,2014,NA,NA
"CICT2",8,2015,NA,NA
"CICT2",8,2016,NA,NA
"CICT2",8,2017,NA,NA
"CICT2",8,2018,NA,NA
"CICT2",8,2019,0.78,31
"CICT2",8,2020,2.65,31
"CICT2",8,2021,6.31,31
"CICT2",8,2022,NA,NA
"CICT2",8,2023,NA,NA
"CICT2",9,1990,NA,NA
"CICT2",9,1991,NA,NA
"CICT2",9,1992,NA,NA
"CICT2",9,1993,NA,NA
"CICT2",9,1994,NA,NA
"CICT2",9,1995,NA,NA
"CICT2",9,1996,NA,NA
"CICT2",9,1997,NA,NA
"CICT2",9,1998,NA,NA
"CICT2",9,1999,NA,NA
"CICT2",9,2000,NA,NA
"CICT2",9,2001,NA,NA
"CICT2",9,2002,NA,NA
"CICT2",9,2003,NA,NA
"CICT2",9,2004,NA,NA
"CICT2",9,2005,NA,NA
"CICT2",9,2006,NA,NA
"CICT2",9,2007,NA,NA
"CICT2",9,2008,NA,NA
"CICT2",9,2009,NA,NA
"CICT2",9,2010,NA,NA
"CICT2",9,2011,NA,NA
"CICT2",9,2012,NA,NA
"CICT2",9,2013,NA,NA
"CICT2",9,2014,NA,NA
"CICT2",9,2015,NA,NA
"CICT2",9,2016,NA,NA
"CICT2",9,2017,NA,NA
"CICT2",9,2018,NA,NA
"CICT2",9,2019,1.1,30
"CICT2",9,2020,5.1,30
"CICT2",9,2021,4.21,30
"CICT2",9,2022,NA,NA
"CICT2",9,2023,NA,NA
"CICT2",10,1990,NA,NA
"CICT2",10,1991,NA,NA
"CICT2",10,1992,NA,NA
"CICT2",10,1993,NA,NA
"CICT2",10,1994,NA,NA
"CICT2",10,1995,NA,NA
"CICT2",10,1996,NA,NA
"CICT2",10,1997,NA,NA
"CICT2",10,1998,NA,NA
"CICT2",10,1999,NA,NA
"CICT2",10,2000,NA,NA
"CICT2",10,2001,NA,NA
"CICT2",10,2002,NA,NA
"CICT2",10,2003,NA,NA
"CICT2",10,2004,NA,NA
"CICT2",10,2005,NA,NA
"CICT2",10,2006,NA,NA
"CICT2",10,2007,NA,NA
"CICT2",10,2008,NA,NA
"CICT2",10,2009,NA,NA
"CICT2",10,2010,NA,NA
"CICT2",10,2011,NA,NA
"CICT2",10,2012,NA,NA
"CICT2",10,2013,NA,NA
"CICT2",10,2014,NA,NA
"CICT2",10,2015,NA,NA
"CICT2",10,2016,NA,NA
"CICT2",10,2017,NA,NA
"CICT2",10,2018,NA,6
"CICT2",10,2019,3.26,31
"CICT2",10,2020,0.26,31
"CICT2",10,2021,4.14,31
"CICT2",10,2022,NA,NA
"CICT2",10,2023,NA,NA
"CICT2",11,1990,NA,NA
"CICT2",11,1991,NA,NA
"CICT2",11,1992,NA,NA
"CICT2",11,1993,NA,NA
"CICT2",11,1994,NA,NA
"CICT2",11,1995,NA,NA
"CICT2",11,1996,NA,NA
"CICT2",11,1997,NA,NA
"CICT2",11,1998,NA,NA
"CICT2",11,1999,NA,NA
"CICT2",11,2000,NA,NA
"CICT2",11,2001,NA,NA
"CICT2",11,2002,NA,NA
"CICT2",11,2003,NA,NA
"CICT2",11,2004,NA,NA
"CICT2",11,2005,NA,NA
"CICT2",11,2006,NA,NA
"CICT2",11,2007,NA,NA
"CICT2",11,2008,NA,NA
"CICT2",11,2009,NA,NA
"CICT2",11,2010,NA,NA
"CICT2",11,2011,NA,NA
"CICT2",11,2012,NA,NA
"CICT2",11,2013,NA,NA
"CICT2",11,2014,NA,NA
"CICT2",11,2015,NA,NA
"CICT2",11,2016,NA,NA
"CICT2",11,2017,NA,NA
"CICT2",11,2018,0.51,30
"CICT2",11,2019,1.03,30
"CICT2",11,2020,1.48,30
"CICT2",11,2021,1.79,30
"CICT2",11,2022,NA,NA
"CICT2",11,2023,NA,NA
"CICT2",12,1990,NA,NA
"CICT2",12,1991,NA,NA
"CICT2",12,1992,NA,NA
"CICT2",12,1993,NA,NA
"CICT2",12,1994,NA,NA
"CICT2",12,1995,NA,NA
"CICT2",12,1996,NA,NA
"CICT2",12,1997,NA,NA
"CICT2",12,1998,NA,NA
"CICT2",12,1999,NA,NA
"CICT2",12,2000,NA,NA
"CICT2",12,2001,NA,NA
"CICT2",12,2002,NA,NA
"CICT2",12,2003,NA,NA
"CICT2",12,2004,NA,NA
"CICT2",12,2005,NA,NA
"CICT2",12,2006,NA,NA
"CICT2",12,2007,NA,NA
"CICT2",12,2008,NA,NA
"CICT2",12,2009,NA,NA
"CICT2",12,2010,NA,NA
"CICT2",12,2011,NA,NA
"CICT2",12,2012,NA,NA
"CICT2",12,2013,NA,NA
"CICT2",12,2014,NA,NA
"CICT2",12,2015,NA,NA
"CICT2",12,2016,NA,NA
"CICT2",12,2017,NA,NA
"CICT2",12,2018,3.62,31
"CICT2",12,2019,0.48,31
"CICT2",12,2020,0.44,31
"CICT2",12,2021,0.31,31
"CICT2",12,2022,NA,NA
"CICT2",12,2023,NA,NA
"EA004",11,1990,NA,NA
"EA004",11,1991,NA,NA
"EA004",11,1992,NA,NA
"EA004",11,1993,NA,NA
"EA004",11,1994,NA,NA
"EA004",11,1995,NA,NA
"EA004",11,1996,NA,NA
"EA004",11,1997,NA,NA
"EA004",11,1998,NA,NA
"EA004",11,1999,NA,NA
"EA004",11,2000,NA,NA
"EA004",11,2001,NA,NA
"EA004",11,2002,NA,NA
"EA004",11,2003,NA,NA
"EA004",11,2004,NA,NA
"EA004",11,2005,NA,NA
"EA004",11,2006,NA,NA
"EA004",11,2007,NA,NA
"EA004",11,2008,NA,NA
"EA004",11,2009,NA,NA
"EA004",11,2010,NA,NA
"EA004",11,2011,NA,NA
"EA004",11,2012,NA,NA
"EA004",11,2013,NA,NA
"EA004",11,2014,NA,NA
"EA004",11,2015,NA,NA
"EA004",11,2016,NA,NA
"EA004",11,2017,NA,NA
"EA004",11,2018,NA,NA
"EA004",11,2019,NA,NA
"EA004",11,2020,NA,NA
"EA004",11,2021,NA,26
"EA004",11,2022,NA,NA
"EA004",11,2023,NA,NA
"EA004",12,1990,NA,NA
"EA004",12,1991,NA,NA
"EA004",12,1992,NA,NA
"EA004",12,1993,NA,NA
"EA004",12,1994,NA,NA
"EA004",12,1995,NA,NA
"EA004",12,1996,NA,NA
"EA004",12,1997,NA,NA
"EA004",12,1998,NA,NA
"EA004",12,1999,NA,NA
"EA004",12,2000,NA,NA
"EA004",12,2001,NA,NA
"EA004",12,2002,NA,NA
"EA004",12,2003,NA,NA
"EA004",12,2004,NA,NA
"EA004",12,2005,NA,NA
"EA004",12,2006,NA,NA
"EA004",12,2007,NA,NA
"EA004",12,2008,NA,NA
"EA004",12,2009,NA,NA
"EA004",12,2010,NA,NA
"EA004",12,2011,NA,NA
"EA004",12,2012,NA,NA
"EA004",12,2013,NA,NA
"EA004",12,2014,NA,NA
"EA004",12,2015,NA,NA
"EA004",12,2016,NA,NA
"EA004",12,2017,NA,NA
"EA004",12,2018,NA,NA
"EA004",12,2019,NA,NA
"EA004",12,2020,NA,NA
"EA004",12,2021,0,31
"EA004",12,2022,NA,NA
"EA004",12,2023,NA,NA
"EA006",11,1990,NA,NA
"EA006",11,1991,NA,NA
"EA006",11,1992,NA,NA
"EA006",11,1993,NA,NA
"EA006",11,1994,NA,NA
"EA006",11,1995,NA,NA
"EA006",11,1996,NA,NA
"EA006",11,1997,NA,NA
"EA006",11,1998,NA,NA
"EA006",11,1999,NA,NA
"EA006",11,2000,NA,NA
"EA006",11,2001,NA,NA
"EA006",11,2002,NA,NA
"EA006",11,2003,NA,NA
"EA006",11,2004,NA,NA
"EA006",11,2005,NA,NA
"EA006",11,2006,NA,NA
"EA006",11,2007,NA,NA
"EA006",11,2008,NA,NA
"EA006",11,2009,NA,NA
"EA006",11,2010,NA,NA
"EA006",11,2011,NA,NA
"EA006",11,2012,NA,NA
"EA006",11,2013,NA,NA
"EA006",11,2014,NA,NA
"EA006",11,2015,NA,NA
"EA006",11,2016,NA,NA
"EA006",11,2017,NA,NA
"EA006",11,2018,NA,NA
"EA006",11,2019,NA,NA
"EA006",11,2020,NA,NA
"EA006",11,2021,NA,25
"EA006",11,2022,NA,NA
"EA006",11,2023,NA,NA
"EA006",12,1990,NA,NA
"EA006",12,1991,NA,NA
"EA006",12,1992,NA,NA
"EA006",12,1993,NA,NA
"EA006",12,1994,NA,NA
"EA006",12,1995,NA,NA
"EA006",12,1996,NA,NA
"EA006",12,1997,NA,NA
"EA006",12,1998,NA,NA
"EA006",12,1999,NA,NA
"EA006",12,2000,NA,NA
"EA006",12,2001,NA,NA
"EA006",12,2002,NA,NA
"EA006",12,2003,NA,NA
"EA006",12,2004,NA,NA
"EA006",12,2005,NA,NA
"EA006",12,2006,NA,NA
"EA006",12,2007,NA,NA
"EA006",12,2008,NA,NA
"EA006",12,2009,NA,NA
"EA006",12,2010,NA,NA
"EA006",12,2011,NA,NA
"EA006",12,2012,NA,NA
"EA006",12,2013,NA,NA
"EA006",12,2014,NA,NA
"EA006",12,2015,NA,NA
"EA006",12,2016,NA,NA
"EA006",12,2017,NA,NA
"EA006",12,2018,NA,NA
"EA006",12,2019,NA,NA
"EA006",12,2020,NA,NA
"EA006",12,2021,0.39,31
"EA006",12,2022,NA,NA
"EA006",12,2023,NA,NA
"EA035",1,1990,NA,NA
"EA035",1,1991,NA,NA
"EA035",1,1992,NA,NA
"EA035",1,1993,NA,NA
"EA035",1,1994,NA,NA
"EA035",1,1995,NA,NA
"EA035",1,1996,NA,NA
"EA035",1,1997,NA,NA
"EA035",1,1998,NA,NA
"EA035",1,1999,NA,NA
"EA035",1,2000,NA,NA
"EA035",1,2001,NA,NA
"EA035",1,2002,NA,NA
"EA035",1,2003,NA,NA
"EA035",1,2004,NA,NA
"EA035",1,2005,NA,NA
"EA035",1,2006,NA,NA
"EA035",1,2007,NA,NA
"EA035",1,2008,NA,NA
"EA035",1,2009,NA,NA
"EA035",1,2010,NA,NA
"EA035",1,2011,NA,NA
"EA035",1,2012,NA,NA
"EA035",1,2013,NA,NA
"EA035",1,2014,NA,NA
"EA035",1,2015,NA,NA
"EA035",1,2016,NA,NA
"EA035",1,2017,NA,NA
"EA035",1,2018,NA,NA
"EA035",1,2019,NA,NA
"EA035",1,2020,NA,NA
"EA035",1,2021,1.63,31
"EA035",1,2022,NA,NA
"EA035",1,2023,NA,NA
"EA035",2,1990,NA,NA
"EA035",2,1991,NA,NA
"EA035",2,1992,NA,NA
"EA035",2,1993,NA,NA
"EA035",2,1994,NA,NA
"EA035",2,1995,NA,NA
"EA035",2,1996,NA,NA
"EA035",2,1997,NA,NA
"EA035",2,1998,NA,NA
"EA035",2,1999,NA,NA
"EA035",2,2000,NA,NA
"EA035",2,2001,NA,NA
"EA035",2,2002,NA,NA
"EA035",2,2003,NA,NA
"EA035",2,2004,NA,NA
"EA035",2,2005,NA,NA
"EA035",2,2006,NA,NA
"EA035",2,2007,NA,NA
"EA035",2,2008,NA,NA
"EA035",2,2009,NA,NA
"EA035",2,2010,NA,NA
"EA035",2,2011,NA,NA
"EA035",2,2012,NA,NA
"EA035",2,2013,NA,NA
"EA035",2,2014,NA,NA
"EA035",2,2015,NA,NA
"EA035",2,2016,NA,NA
"EA035",2,2017,NA,NA
"EA035",2,2018,NA,NA
"EA035",2,2019,NA,NA
"EA035",2,2020,NA,NA
"EA035",2,2021,NA,21
"EA035",2,2022,NA,NA
"EA035",2,2023,NA,NA
"EA035",3,1990,NA,NA
"EA035",3,1991,NA,NA
"EA035",3,1992,NA,NA
"EA035",3,1993,NA,NA
"EA035",3,1994,NA,NA
"EA035",3,1995,NA,NA
"EA035",3,1996,NA,NA
"EA035",3,1997,NA,NA
"EA035",3,1998,NA,NA
"EA035",3,1999,NA,NA
"EA035",3,2000,NA,NA
"EA035",3,2001,NA,NA
"EA035",3,2002,NA,NA
"EA035",3,2003,NA,NA
"EA035",3,2004,NA,NA
"EA035",3,2005,NA,NA
"EA035",3,2006,NA,NA
"EA035",3,2007,NA,NA
"EA035",3,2008,NA,NA
"EA035",3,2009,NA,NA
"EA035",3,2010,NA,NA
"EA035",3,2011,NA,NA
"EA035",3,2012,NA,NA
"EA035",3,2013,NA,NA
"EA035",3,2014,NA,NA
"EA035",3,2015,NA,NA
"EA035",3,2016,NA,NA
"EA035",3,2017,NA,NA
"EA035",3,2018,NA,NA
"EA035",3,2019,NA,NA
"EA035",3,2020,NA,NA
"EA035",3,2021,0.95,31
"EA035",3,2022,NA,NA
"EA035",3,2023,NA,NA
"EA035",4,1990,NA,NA
"EA035",4,1991,NA,NA
"EA035",4,1992,NA,NA
"EA035",4,1993,NA,NA
"EA035",4,1994,NA,NA
"EA035",4,1995,NA,NA
"EA035",4,1996,NA,NA
"EA035",4,1997,NA,NA
"EA035",4,1998,NA,NA
"EA035",4,1999,NA,NA
"EA035",4,2000,NA,NA
"EA035",4,2001,NA,NA
"EA035",4,2002,NA,NA
"EA035",4,2003,NA,NA
"EA035",4,2004,NA,NA
"EA035",4,2005,NA,NA
"EA035",4,2006,NA,NA
"EA035",4,2007,NA,NA
"EA035",4,2008,NA,NA
"EA035",4,2009,NA,NA
"EA035",4,2010,NA,NA
"EA035",4,2011,NA,NA
"EA035",4,2012,NA,NA
"EA035",4,2013,NA,NA
"EA035",4,2014,NA,NA
"EA035",4,2015,NA,NA
"EA035",4,2016,NA,NA
"EA035",4,2017,NA,NA
"EA035",4,2018,NA,NA
"EA035",4,2019,NA,NA
"EA035",4,2020,NA,NA
"EA035",4,2021,1.1,30
"EA035",4,2022,NA,NA
"EA035",4,2023,NA,NA
"EA035",5,1990,NA,NA
"EA035",5,1991,NA,NA
"EA035",5,1992,NA,NA
"EA035",5,1993,NA,NA
"EA035",5,1994,NA,NA
"EA035",5,1995,NA,NA
"EA035",5,1996,NA,NA
"EA035",5,1997,NA,NA
"EA035",5,1998,NA,NA
"EA035",5,1999,NA,NA
"EA035",5,2000,NA,NA
"EA035",5,2001,NA,NA
"EA035",5,2002,NA,NA
"EA035",5,2003,NA,NA
"EA035",5,2004,NA,NA
"EA035",5,2005,NA,NA
"EA035",5,2006,NA,NA
"EA035",5,2007,NA,NA
"EA035",5,2008,NA,NA
"EA035",5,2009,NA,NA
"EA035",5,2010,NA,NA
"EA035",5,2011,NA,NA
"EA035",5,2012,NA,NA
"EA035",5,2013,NA,NA
"EA035",5,2014,NA,NA
"EA035",5,2015,NA,NA
"EA035",5,2016,NA,NA
"EA035",5,2017,NA,NA
"EA035",5,2018,NA,NA
"EA035",5,2019,NA,NA
"EA035",5,2020,NA,NA
"EA035",5,2021,7.96,31
"EA035",5,2022,NA,NA
"EA035",5,2023,NA,NA
"EA035",6,1990,NA,NA
"EA035",6,1991,NA,NA
"EA035",6,1992,NA,NA
"EA035",6,1993,NA,NA
"EA035",6,1994,NA,NA
"EA035",6,1995,NA,NA
"EA035",6,1996,NA,NA
"EA035",6,1997,NA,NA
"EA035",6,1998,NA,NA
"EA035",6,1999,NA,NA
"EA035",6,2000,NA,NA
"EA035",6,2001,NA,NA
"EA035",6,2002,NA,NA
"EA035",6,2003,NA,NA
"EA035",6,2004,NA,NA
"EA035",6,2005,NA,NA
"EA035",6,2006,NA,NA
"EA035",6,2007,NA,NA
"EA035",6,2008,NA,NA
"EA035",6,2009,NA,NA
"EA035",6,2010,NA,NA
"EA035",6,2011,NA,NA
"EA035",6,2012,NA,NA
"EA035",6,2013,NA,NA
"EA035",6,2014,NA,NA
"EA035",6,2015,NA,NA
"EA035",6,2016,NA,NA
"EA035",6,2017,NA,NA
"EA035",6,2018,NA,NA
"EA035",6,2019,NA,NA
"EA035",6,2020,NA,NA
"EA035",6,2021,5.01,30
"EA035",6,2022,NA,NA
"EA035",6,2023,NA,NA
"EA035",7,1990,NA,NA
"EA035",7,1991,NA,NA
"EA035",7,1992,NA,NA
"EA035",7,1993,NA,NA
"EA035",7,1994,NA,NA
"EA035",7,1995,NA,NA
"EA035",7,1996,NA,NA
"EA035",7,1997,NA,NA
"EA035",7,1998,NA,NA
"EA035",7,1999,NA,NA
"EA035",7,2000,NA,NA
"EA035",7,2001,NA,NA
"EA035",7,2002,NA,NA
"EA035",7,2003,NA,NA
"EA035",7,2004,NA,NA
"EA035",7,2005,NA,NA
"EA035",7,2006,NA,NA
"EA035",7,2007,NA,NA
"EA035",7,2008,NA,NA
"EA035",7,2009,NA,NA
"EA035",7,2010,NA,NA
"EA035",7,2011,NA,NA
"EA035",7,2012,NA,NA
"EA035",7,2013,NA,NA
"EA035",7,2014,NA,NA
"EA035",7,2015,NA,NA
"EA035",7,2016,NA,NA
"EA035",7,2017,NA,NA
"EA035",7,2018,NA,NA
"EA035",7,2019,NA,NA
"EA035",7,2020,NA,NA
"EA035",7,2021,3.39,31
"EA035",7,2022,NA,NA
"EA035",7,2023,NA,NA
"EA035",8,1990,NA,NA
"EA035",8,1991,NA,NA
"EA035",8,1992,NA,NA
"EA035",8,1993,NA,NA
"EA035",8,1994,NA,NA
"EA035",8,1995,NA,NA
"EA035",8,1996,NA,NA
"EA035",8,1997,NA,NA
"EA035",8,1998,NA,NA
"EA035",8,1999,NA,NA
"EA035",8,2000,NA,NA
"EA035",8,2001,NA,NA
"EA035",8,2002,NA,NA
"EA035",8,2003,NA,NA
"EA035",8,2004,NA,NA
"EA035",8,2005,NA,NA
"EA035",8,2006,NA,NA
"EA035",8,2007,NA,NA
"EA035",8,2008,NA,NA
"EA035",8,2009,NA,NA
"EA035",8,2010,NA,NA
"EA035",8,2011,NA,NA
"EA035",8,2012,NA,NA
"EA035",8,2013,NA,NA
"EA035",8,2014,NA,NA
"EA035",8,2015,NA,NA
"EA035",8,2016,NA,NA
"EA035",8,2017,NA,NA
"EA035",8,2018,NA,NA
"EA035",8,2019,NA,NA
"EA035",8,2020,NA,NA
"EA035",8,2021,1.85,31
"EA035",8,2022,NA,NA
"EA035",8,2023,NA,NA
"EA035",9,1990,NA,NA
"EA035",9,1991,NA,NA
"EA035",9,1992,NA,NA
"EA035",9,1993,NA,NA
"EA035",9,1994,NA,NA
"EA035",9,1995,NA,NA
"EA035",9,1996,NA,NA
"EA035",9,1997,NA,NA
"EA035",9,1998,NA,NA
"EA035",9,1999,NA,NA
"EA035",9,2000,NA,NA
"EA035",9,2001,NA,NA
"EA035",9,2002,NA,NA
"EA035",9,2003,NA,NA
"EA035",9,2004,NA,NA
"EA035",9,2005,NA,NA
"EA035",9,2006,NA,NA
"EA035",9,2007,NA,NA
"EA035",9,2008,NA,NA
"EA035",9,2009,NA,NA
"EA035",9,2010,NA,NA
"EA035",9,2011,NA,NA
"EA035",9,2012,NA,NA
"EA035",9,2013,NA,NA
"EA035",9,2014,NA,NA
"EA035",9,2015,NA,NA
"EA035",9,2016,NA,NA
"EA035",9,2017,NA,NA
"EA035",9,2018,NA,NA
"EA035",9,2019,NA,NA
"EA035",9,2020,NA,NA
"EA035",9,2021,0.92,30
